video_id,video_title,question_id,question,answer,difficulty
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q160,ما الذي ورد في النص في الفقره رقم 160؟,التعقيد مش بس في الحركه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q161,ما الذي ورد في النص في الفقره رقم 161؟,للاخطبوطات في المحيط،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q162,ما الذي ورد في النص في الفقره رقم 162؟,تقسيمه للدراعات اللي هتشتغل علي الحاجات،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q163,ما الذي ورد في النص في الفقره رقم 163؟,هيشتغلوا علي حاجات،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q164,ما الذي ورد في النص في الفقره رقم 164؟,هيشتغلوا علي حاجات تانيه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q165,ما الذي ورد في النص في الفقره رقم 165؟,يلزق دراعه علي اي حاجه.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q166,ما الذي ورد في النص في الفقره رقم 166؟,حتي لو كان الدراع دا مقطوع،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q167,ما الذي ورد في النص في الفقره رقم 167؟,الممصات دي جواها خلايا متخصصه,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q168,ما الذي ورد في النص في الفقره رقم 168؟,اللي بتتحرك الحركات الـVarious دي،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q169,ما الذي ورد في النص في الفقره رقم 169؟,بيبقي عنده كميه معلومات هايله,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q170,ما الذي ورد في النص في الفقره رقم 170؟,عشان يعملك Analysis محترم،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q171,ما الذي ورد في النص في الفقره رقم 171؟,فيه تقريبا 500 مليون خليه عصبيه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q172,ما الذي ورد في النص في الفقره رقم 172؟,في الدماغ بتاعتها،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q173,ما الذي ورد في النص في الفقره رقم 173؟,تلتين الخلايا العصبيه بتاعه الاخطبوط,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q174,ما الذي ورد في النص في الفقره رقم 174؟,بيقولوا ان زي ما الاخطبوط عنده 3 قلوب كدا،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q175,ما الذي ورد في النص في الفقره رقم 175؟,واحيانا، بيحرك بيه دراع تاني،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q176,ما الذي ورد في النص في الفقره رقم 176؟,في عضلات الدراع،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q177,ما الذي ورد في النص في الفقره رقم 177؟,كل دراع بيحلل وبيتصرف،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q178,ما الذي ورد في النص في الفقره رقم 178؟,من غير ما يرجع للمركزي.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q179,ما الذي ورد في النص في الفقره رقم 179؟,الـAlien Hand Syndrome،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q180,ما الذي ورد في النص في الفقره رقم 180؟,دراعك بتتصرف بشكل انت مش عايزه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q181,ما الذي ورد في النص في الفقره رقم 181؟,مش بيفقد السيطره علي دراعه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q182,ما الذي ورد في النص في الفقره رقم 182؟,"يلا، اشتغلي. ما ترجعيليش!""",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q183,ما الذي ورد في النص في الفقره رقم 183؟,عندك دراع بيحفر، دراع بينضف،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q184,ما الذي ورد في النص في الفقره رقم 184؟,في حاله غريبه، بيتوفي فيها دولفين،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q185,ما الذي ورد في النص في الفقره رقم 185؟,ولف حوالين الدولفين، وخنقه بشكل ما.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q186,ما الذي ورد في النص في الفقره رقم 186؟,بيقوم متخلي عن دراعه تعمدا،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q187,ما الذي ورد في النص في الفقره رقم 187؟,لحد ما الجسم يهرب،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q188,ما الذي ورد في النص في الفقره رقم 188؟,الاخطبوط قدر يطلع بذكاء تقريبا شبه ذكائنا،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q189,ما الذي ورد في النص في الفقره رقم 189؟,في مجله Current Biology،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q190,ما الذي ورد في النص في الفقره رقم 190؟,كان شايل نصين قشره جوز هند تحت دراعه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q191,ما الذي ورد في النص في الفقره رقم 191؟,"او تبقي بالنسبالي قوقعه.""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q192,ما الذي ورد في النص في الفقره رقم 192؟,اللي بتخلينا فاكرين ان احنا مميزين.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q193,ما الذي ورد في النص في الفقره رقم 193؟,في المعامل بقي حدث ولا حرج،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q194,ما الذي ورد في النص في الفقره رقم 194؟,في فقاريات ذكيه.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q195,ما الذي ورد في النص في الفقره رقم 195؟,اللي في نهايه الاختبار.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q196,ما الذي ورد في النص في الفقره رقم 196؟,وفيه كذا طريقه لحل هذا اللغز،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q197,ما الذي ورد في النص في الفقره رقم 197؟,كان عنده اسلوب فردي للحل،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q198,ما الذي ورد في النص في الفقره رقم 198؟,كل ما كان عنده خبره اكبر وفضول اقل،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q199,ما الذي ورد في النص في الفقره رقم 199؟,الاخطبوط ما بقاش مهتم ان هو يحل اللغز،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q200,ما الذي ورد في النص في الفقره رقم 200؟,ان هما يحاولوا يحلوا اللغز،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q201,ما الذي ورد في النص في الفقره رقم 201؟,تروح تجيب اكل، وترجع تاني،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q202,ما الذي ورد في النص في الفقره رقم 202؟,بنعتبره بيصطاد،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q203,ما الذي ورد في النص في الفقره رقم 203؟,متعوده تعيش في قاع البحر،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q204,ما الذي ورد في النص في الفقره رقم 204؟,بتستخدم هذه النفاثات,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q205,ما الذي ورد في النص في الفقره رقم 205؟,علي اي حد مش عاجبها في المعمل.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q206,ما الذي ورد في النص في الفقره رقم 206؟,عنده موقف عدائي تجاه موظفه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q207,ما الذي ورد في النص في الفقره رقم 207؟,يقوم راشش عليها!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q208,ما الذي ورد في النص في الفقره رقم 208؟,"ان اخطبوط ""المحيط الهادي"" العملاق",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q209,ما الذي ورد في النص في الفقره رقم 209؟,حتي لو لابسين نفس اللبس.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q210,ما الذي ورد في النص في الفقره رقم 210؟,ان هو بينجو ويهرب,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q211,ما الذي ورد في النص في الفقره رقم 211؟,"مركز معايا دلوقتي؟ ولا لا؟""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q212,ما الذي ورد في النص في الفقره رقم 212؟,اثبت انه بيتعلم بالمشاهده،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q213,ما الذي ورد في النص في الفقره رقم 213؟,حطوا للاخطبوط كوره حمرا وكوره بيضا،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q214,ما الذي ورد في النص في الفقره رقم 214؟,هياخد مكافاه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q215,ما الذي ورد في النص في الفقره رقم 215؟,من غير ما يمرنوها،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q216,ما الذي ورد في النص في الفقره رقم 216؟,عن طريق المشاهده،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q217,ما الذي ورد في النص في الفقره رقم 217؟,وبداوا يعملوا زيه.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q218,ما الذي ورد في النص في الفقره رقم 218؟,من غير ما يخوض التجربه بنفسه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q219,ما الذي ورد في النص في الفقره رقم 219؟,ما عدا في وقت التزاوج،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q220,ما الذي ورد في النص في الفقره رقم 220؟,يسيطر علي الفريسه بدراعاته،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q221,ما الذي ورد في النص في الفقره رقم 221؟,فيقوم طارد الفريسه.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q222,ما الذي ورد في النص في الفقره رقم 222؟,تبادل معلومات استخباراتيه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q223,ما الذي ورد في النص في الفقره رقم 223؟,مش حاجه عشوائيه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q224,ما الذي ورد في النص في الفقره رقم 224؟,"بيديها بالـ""بوكس""!",Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q225,ما الذي ورد في النص في الفقره رقم 225؟,اهم علاقه، التزواج،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q226,ما الذي ورد في النص في الفقره رقم 226؟,هو اللي بيوضح غرابه الاخطبوط،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q227,ما الذي ورد في النص في الفقره رقم 227؟,في التزاوج بتاع الاخطبوط.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q228,ما الذي ورد في النص في الفقره رقم 228؟,مع باقي الاعضاء في الكيسه اللي قلتلك عليها،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q229,ما الذي ورد في النص في الفقره رقم 229؟,عنده دراع مخصص للتزاوج.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q230,ما الذي ورد في النص في الفقره رقم 230؟,كدا زي المعلقه، اسمه Legula،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q231,ما الذي ورد في النص في الفقره رقم 231؟,يغرفها كدا، زي ما تقول،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q232,ما الذي ورد في النص في الفقره رقم 232؟,بتبقي علي شكل حبل ملفوف طوله متر،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q233,ما الذي ورد في النص في الفقره رقم 233؟,اللي قلتلك عليها دي.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q234,ما الذي ورد في النص في الفقره رقم 234؟,هو اللي بيعرفنا الذكر من الانثي،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q235,ما الذي ورد في النص في الفقره رقم 235؟,الـR3، بيبقي فيه تنيه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q236,ما الذي ورد في النص في الفقره رقم 236؟,بتبقي دراعاتها كلها شبه بعض،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q237,ما الذي ورد في النص في الفقره رقم 237؟,ما بتكتفيش بواحد، Polyamorous.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q238,ما الذي ورد في النص في الفقره رقم 238؟,بيعمل حاجه من الاتنين،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q239,ما الذي ورد في النص في الفقره رقم 239؟,حضن اخطبوطي كدا،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q240,ما الذي ورد في النص في الفقره رقم 240؟,دراع التزاوج بتاعه,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q241,ما الذي ورد في النص في الفقره رقم 241؟,ويقف بعيد كدا.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q242,ما الذي ورد في النص في الفقره رقم 242؟,هل هو عنده Fear of Commitment؟,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q243,ما الذي ورد في النص في الفقره رقم 243؟,بتخنق ذكر بـ3 دراعات وبتاكله،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q244,ما الذي ورد في النص في الفقره رقم 244؟,اللي بتدخل الميه للجهاز التنفسي والخياشيم،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q245,ما الذي ورد في النص في الفقره رقم 245؟,فحرفيا يتخنق من غير اكسجين!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q246,ما الذي ورد في النص في الفقره رقم 246؟,بالـDistance Mating، من بعيد،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q247,ما الذي ورد في النص في الفقره رقم 247؟,لحد ما توقف تماما عن الحركه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q248,ما الذي ورد في النص في الفقره رقم 248؟,علي ان دراع التزاوج يبقي دراع طويل،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q249,ما الذي ورد في النص في الفقره رقم 249؟,من مسافه امنه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q250,ما الذي ورد في النص في الفقره رقم 250؟,اللي الانثي بتاكل فيها الذكر بعد الجواز,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q251,ما الذي ورد في النص في الفقره رقم 251؟,دراع تزاوج اطول من الطبيعي،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q252,ما الذي ورد في النص في الفقره رقم 252؟,جوا الانثي، ويطلع يجري،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q253,ما الذي ورد في النص في الفقره رقم 253؟,لحد ما تبيض، وتخصب بيه البيض،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q254,ما الذي ورد في النص في الفقره رقم 254؟,ان نقل الحيوان المنوي دا اصلا,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q255,ما الذي ورد في النص في الفقره رقم 255؟,بتضع بين 100 الف لـ500 الف بيضه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q256,ما الذي ورد في النص في الفقره رقم 256؟,من غير اكل،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q257,ما الذي ورد في النص في الفقره رقم 257؟,من وهو، يا عزيزي، جوا البيضه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q258,ما الذي ورد في النص في الفقره رقم 258؟,من مئات الالاف دول،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q259,ما الذي ورد في النص في الفقره رقم 259؟,يا خساره الـR3!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q260,ما الذي ورد في النص في الفقره رقم 260؟,من اول يوم ليه في الحياه.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q261,ما الذي ورد في النص في الفقره رقم 261؟,الله! طب فين امه؟!,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q262,ما الذي ورد في النص في الفقره رقم 262؟,بس انا عارف هو فين!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q263,ما الذي ورد في النص في الفقره رقم 263؟,"اللي فيها الجهاز الهضمي!""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q264,ما الذي ورد في النص في الفقره رقم 264؟,زي ما قلتلك، ما كانتش بتاكل،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q265,ما الذي ورد في النص في الفقره رقم 265؟,اللي ممكن تصنيفها علي انها Semelparous،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q266,ما الذي ورد في النص في الفقره رقم 266؟,زي ما تقول كدا، عمليه انتحار،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q267,ما الذي ورد في النص في الفقره رقم 267؟,لفكره ان غالبا دا بيحصل,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q268,ما الذي ورد في النص في الفقره رقم 268؟,دي بتبقي برمجه بيولوجيه بحته،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q269,ما الذي ورد في النص في الفقره رقم 269؟,"""انا اهو! يلا، كلوني!""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q270,ما الذي ورد في النص في الفقره رقم 270؟,هتلاقي الوعي بتاعه مجننه!,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q271,ما الذي ورد في النص في الفقره رقم 271؟,"انا عارف كويس!""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q272,ما الذي ورد في النص في الفقره رقم 272؟,الغده البصريه، الـOpticgland،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q273,ما الذي ورد في النص في الفقره رقم 273؟,بعد ما خلفت، رجعت تاكل،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q274,ما الذي ورد في النص في الفقره رقم 274؟,يعني، يا (ابو حميد)، الغده البصريه هنا,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q275,ما الذي ورد في النص في الفقره رقم 275؟,"عن حياه هذا الكائن او موته؟""",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q276,ما الذي ورد في النص في الفقره رقم 276؟,اهم درس بيعلمهولنا الاخطبوط،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q277,ما الذي ورد في النص في الفقره رقم 277؟,لما الاسلحه التانيه ما تبقاش موجوده،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q278,ما الذي ورد في النص في الفقره رقم 278؟,يبقي محتاج يخطط لبقائه.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q279,ما الذي ورد في النص في الفقره رقم 279؟,في الرخويات اللافقاريه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q280,ما الذي ورد في النص في الفقره رقم 280؟,كحيله للنجاه،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q281,ما الذي ورد في النص في الفقره رقم 281؟,في غابات مفتوحه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q282,ما الذي ورد في النص في الفقره رقم 282؟,اتحيز في الاخر للاخطبوط،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q283,ما الذي ورد في النص في الفقره رقم 283؟,اكبر بكتير من انه يخلينا ننجو،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q284,ما الذي ورد في النص في الفقره رقم 284؟,مش بس بيخلينا ننجو،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q285,ما الذي ورد في النص في الفقره رقم 285؟,ذكاءنا بالبطيء بيموتنا.,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q286,ما الذي ورد في النص في الفقره رقم 286؟,كائن بشري اخطبوطي،,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q287,ما الذي ورد في النص في الفقره رقم 287؟,"بيقوله لـ""بيتر باركر""...",Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q288,ما الذي ورد في النص في الفقره رقم 288؟,واهم حد يعلمهولنا هو الاخطبوط.,Medium
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q289,ما الذي ورد في النص في الفقره رقم 289؟,تشوف الحلقات الجايه،,Easy
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q290,ما الذي ورد في النص في الفقره رقم 290؟,"لو احنا علي الـ""يوتيوب""، نشترك علي القناه.",Medium
